#sid	uid	name	killed
s00187	ch0158597	Daenerys Targaryen	false
s00187	ch0171388	Khal Drogo	false
s00187	ch0246162	Qotho	false
s00187	ch0305323	Wine Merchant	false
s00188	ch0154681	Eddard Stark	false
s00188	ch0155776	Robert Baratheon	true
s00188	ch0305048	Royal Steward	false
s00188	ch0379226	Varly	false
s00189	ch0154681	Eddard Stark	false
s00189	ch0245982	Petyr Baelish	false
s00189	ch0249636	Lord Varys	false
s00190	ch0154681	Eddard Stark	false
s00190	ch0245982	Petyr Baelish	false
s00190	ch0249636	Lord Varys	false
s00190	ch0300651	Janos Slynt	false
s00190	ch0305048	Royal Steward	false
s00191	ch0154681	Eddard Stark	false
s00191	ch0156278	Joffrey Baratheon	false
s00191	ch0159526	Cersei Lannister	false
s00191	ch0162882	Sandor Clegane	false
s00191	ch0241346	Barristan Selmy	false
s00191	ch0245982	Petyr Baelish	false
s00191	ch0249636	Lord Varys	false
s00191	ch0300651	Janos Slynt	false
s00191	ch0305048	Royal Steward	false
s00192	ch0158604	Arya Stark	false
s00192	ch0246934	Syrio Forel	false
s00194	ch0158604	Arya Stark	false
s00194	ch0246934	Syrio Forel	false
s00196	ch0158137	Sansa Stark	false
s00196	ch0248505	Septa Mordane	false
s00197	ch0158604	Arya Stark	false
s00197	ch0246933	Meryn Trant	false
s00197	ch0246934	Syrio Forel	true
s00198	ch0158604	Arya Stark	false
s00199	ch0158137	Sansa Stark	false
s00199	ch0162882	Sandor Clegane	false
s00200	ch0158604	Arya Stark	false
s00200	ch0379229	Red Keep Stableboy	true
s00201	ch0154681	Eddard Stark	false
s00201	ch0249636	Lord Varys	false
s00202	ch0155777	Jon Snow	false
s00202	ch0244961	Samwell Tarly	false
s00202	ch0251492	Jeor Mormont	false
s00202	ch0305003	Othell Yarwyck	false
s00202	ui0000008	Jafer Flowers	false
s00202	ui0000015	Othor	false
s00203	ch0155777	Jon Snow	false
s00203	ch0251492	Jeor Mormont	false
s00204	ch0158137	Sansa Stark	false
s00204	ch0159526	Cersei Lannister	false
s00204	ch0232836	Grand Maester Pycelle	false
s00204	ch0245982	Petyr Baelish	false
s00204	ch0249636	Lord Varys	false
s00205	ch0158526	Theon Greyjoy	false
s00205	ch0158596	Robb Stark	false
s00205	ch0171393	Maester Luwin	false
s00207	ch0145135	Catelyn Stark	false
s00207	ch0251736	Lysa Arryn	false
s00207	ch0300949	Robin Arryn	false
s00208	ch0146096	Tyrion Lannister	false
s00208	ch0241345	Bronn	false
s00209	ch0146096	Tyrion Lannister	false
s00209	ch0241345	Bronn	false
s00209	ch0305021	Shagga	false
s00210	ch0155777	Jon Snow	false
s00210	ch0244961	Samwell Tarly	false
s00210	ch0246938	Alliser Thorne	false
s00210	ch0251492	Jeor Mormont	false
s00210	ch0251496	Grenn	false
s00210	ch0273477	Pypar	false
s00211	ch0155777	Jon Snow	false
s00211	ui0000005	Ghost	false
s00212	ch0155777	Jon Snow	false
s00212	ch0251492	Jeor Mormont	false
s00212	ui0000005	Ghost	false
s00212	ui0000015	Othor	true
s00213	ch0158221	Jorah Mormont	false
s00213	ch0158597	Daenerys Targaryen	false
s00213	ch0248504	Doreah	false
s00213	ch0249444	Irri	false
s00213	ch0251495	Rakharo	false
s00213	ch0305011	Mirri Maz Duur	false
s00213	ch0379227	Mago	false
s00214	ch0158221	Jorah Mormont	false
s00214	ch0158597	Daenerys Targaryen	false
s00214	ch0171388	Khal Drogo	false
s00214	ch0246162	Qotho	false
s00214	ch0248504	Doreah	false
s00214	ch0249444	Irri	false
s00214	ch0251495	Rakharo	false
s00214	ch0305011	Mirri Maz Duur	false
s00214	ch0379227	Mago	true
s00215	ch0158526	Theon Greyjoy	false
s00215	ch0158596	Robb Stark	false
s00215	ch0234897	Bran Stark	false
s00215	ch0305010	Greatjon Umber	false
s00215	ui0000006	Grey Wind	false
s00216	ch0158596	Robb Stark	false
s00216	ch0233141	Rickon Stark	false
s00216	ch0234897	Bran Stark	false
s00217	ch0234897	Bran Stark	false
s00217	ch0238584	Hodor	false
s00217	ch0295802	Osha	false
s00218	ch0155777	Jon Snow	false
s00218	ch0244961	Samwell Tarly	false
s00218	ch0251496	Grenn	false
s00218	ch0251498	Rast	false
s00218	ch0273477	Pypar	false
s00219	ch0145135	Catelyn Stark	false
s00219	ch0171391	Rodrik Cassel	false
s00220	ch0145135	Catelyn Stark	false
s00220	ch0158526	Theon Greyjoy	false
s00220	ch0158596	Robb Stark	false
s00220	ch0171391	Rodrik Cassel	false
s00220	ch0305010	Greatjon Umber	false
s00221	ch0145135	Catelyn Stark	false
s00221	ch0158596	Robb Stark	false
s00222	ch0146096	Tyrion Lannister	false
s00222	ch0241345	Bronn	false
s00222	ch0305004	Timett	false
s00222	ch0305021	Shagga	false
s00223	ch0146096	Tyrion Lannister	false
s00223	ch0241345	Bronn	false
s00223	ch0242185	Tywin Lannister	false
s00223	ch0305004	Timett	false
s00223	ch0305013	Kevan Lannister	false
s00223	ch0305021	Shagga	false
s00223	ch0379228	Lannister Messenger	false
s00224	ch0145135	Catelyn Stark	false
s00224	ch0158526	Theon Greyjoy	false
s00224	ch0158596	Robb Stark	false
s00224	ch0171391	Rodrik Cassel	false
s00224	ch0305010	Greatjon Umber	false
s00225	ch0379230	Lannister Scout	false
s00226	ch0145135	Catelyn Stark	false
s00226	ch0158526	Theon Greyjoy	false
s00226	ch0158596	Robb Stark	false
s00226	ch0171391	Rodrik Cassel	false
s00226	ch0305010	Greatjon Umber	false
s00226	ch0379230	Lannister Scout	false
s00227	ch0154681	Eddard Stark	false
s00228	ch0156278	Joffrey Baratheon	false
s00228	ch0158137	Sansa Stark	false
s00228	ch0159526	Cersei Lannister	false
s00228	ch0162882	Sandor Clegane	false
s00228	ch0232836	Grand Maester Pycelle	false
s00228	ch0241346	Barristan Selmy	false
s00228	ch0245982	Petyr Baelish	false
s00228	ch0246933	Meryn Trant	false
s00228	ch0249636	Lord Varys	false
s00228	ch0300651	Janos Slynt	false
s00228	ch0305048	Royal Steward	false
s00229	ch0154681	Eddard Stark	false
s00229	ch0249636	Lord Varys	false
s00230	ch0145135	Catelyn Stark	false
s00230	ch0158526	Theon Greyjoy	false
s00230	ch0158596	Robb Stark	false
s00230	ch0171391	Rodrik Cassel	false
s00230	ch0305010	Greatjon Umber	false
s00231	ch0014591	Ryger Rivers	false
s00231	ch0145135	Catelyn Stark	false
s00231	ch0304494	Joyeuse Erenford	false
s00231	ch0305328	Walder Frey	false
s00231	ch0305329	Stevron Frey	false
s00232	ch0145135	Catelyn Stark	false
s00232	ch0305328	Walder Frey	false
s00233	ch0155777	Jon Snow	false
s00233	ch0251492	Jeor Mormont	false
s00234	ch0155777	Jon Snow	false
s00235	ch0155777	Jon Snow	false
s00235	ch0244961	Samwell Tarly	false
s00235	ch0251496	Grenn	false
s00235	ch0251498	Rast	false
s00235	ch0273477	Pypar	false
s00236	ch0145135	Catelyn Stark	false
s00237	ch0145135	Catelyn Stark	false
s00237	ch0158526	Theon Greyjoy	false
s00237	ch0158596	Robb Stark	false
s00237	ch0171391	Rodrik Cassel	false
s00237	ch0305010	Greatjon Umber	false
s00239	ch0155777	Jon Snow	false
s00239	ch0246936	Maester Aemon	false
s00240	ch0158597	Daenerys Targaryen	false
s00240	ch0171388	Khal Drogo	false
s00240	ch0246162	Qotho	false
s00240	ch0251495	Rakharo	false
s00241	ch0146096	Tyrion Lannister	false
s00241	ch0242185	Tywin Lannister	false
s00241	ch0305013	Kevan Lannister	false
s00242	ch0146096	Tyrion Lannister	false
s00242	ch0241345	Bronn	false
s00242	ch0250564	Shae	false
s00243	ch0158221	Jorah Mormont	false
s00243	ch0158597	Daenerys Targaryen	false
s00243	ch0171388	Khal Drogo	false
s00243	ch0246162	Qotho	true
s00243	ch0248504	Doreah	false
s00243	ch0249444	Irri	false
s00243	ch0251495	Rakharo	false
s00243	ch0305011	Mirri Maz Duur	false
s00244	ch0146096	Tyrion Lannister	false
s00244	ch0241345	Bronn	false
s00244	ch0250564	Shae	false
s00245	ch0146096	Tyrion Lannister	false
s00245	ch0241345	Bronn	false
s00245	ch0250564	Shae	false
s00246	ch0146096	Tyrion Lannister	false
s00246	ch0241345	Bronn	false
s00247	ch0146096	Tyrion Lannister	false
s00247	ch0241345	Bronn	false
s00247	ch0305004	Timett	false
s00247	ch0305021	Shagga	false
s00248	ch0146096	Tyrion Lannister	false
s00248	ch0241345	Bronn	false
s00248	ch0242185	Tywin Lannister	false
s00249	ch0145135	Catelyn Stark	false
s00249	ch0171391	Rodrik Cassel	false
s00250	ch0145135	Catelyn Stark	false
s00250	ch0158596	Robb Stark	false
s00250	ch0171391	Rodrik Cassel	false
s00251	ch0145135	Catelyn Stark	false
s00251	ch0158526	Theon Greyjoy	false
s00251	ch0158527	Jaime Lannister	false
s00251	ch0158596	Robb Stark	false
s00251	ch0171391	Rodrik Cassel	false
s00251	ch0305010	Greatjon Umber	false
s00252	ch0158604	Arya Stark	false
s00253	ch0154681	Eddard Stark	true
s00253	ch0156278	Joffrey Baratheon	false
s00253	ch0158137	Sansa Stark	false
s00253	ch0158604	Arya Stark	false
s00253	ch0159526	Cersei Lannister	false
s00253	ch0162882	Sandor Clegane	false
s00253	ch0232836	Grand Maester Pycelle	false
s00253	ch0245982	Petyr Baelish	false
s00253	ch0246254	Ilyn Payne	false
s00253	ch0249636	Lord Varys	false
s00253	ch0251493	Yoren	false
s00254	ch0154681	Eddard Stark	false
s00254	ch0158137	Sansa Stark	false
s00254	ch0158604	Arya Stark	false
s00254	ch0162882	Sandor Clegane	false
s00254	ch0246254	Ilyn Payne	false
s00254	ch0249636	Lord Varys	false
s00254	ch0251493	Yoren	false
s00255	ch0158604	Arya Stark	false
s00255	ch0251493	Yoren	false
s00256	ch0234897	Bran Stark	false
s00256	ch0414457	Three-Eyed Raven	false
s00257	ch0234897	Bran Stark	false
s00257	ch0238584	Hodor	false
s00257	ch0295802	Osha	false
s00258	ch0233141	Rickon Stark	false
s00258	ch0234897	Bran Stark	false
s00258	ch0295802	Osha	false
s00258	ui0000022	Shaggydog	false
s00259	ch0171393	Maester Luwin	false
s00259	ch0234897	Bran Stark	false
s00259	ch0295802	Osha	false
s00260	ch0145135	Catelyn Stark	false
s00260	ch0158596	Robb Stark	false
s00261	ch0156278	Joffrey Baratheon	false
s00261	ch0158137	Sansa Stark	false
s00261	ch0159526	Cersei Lannister	false
s00261	ch0162882	Sandor Clegane	false
s00261	ch0246254	Ilyn Payne	false
s00261	ch0246933	Meryn Trant	false
s00261	ch0305001	Marillion	false
s00262	ch0154681	Eddard Stark	false
s00262	ch0156278	Joffrey Baratheon	false
s00262	ch0158137	Sansa Stark	false
s00262	ch0162882	Sandor Clegane	false
s00262	ch0246933	Meryn Trant	false
s00262	ch0248505	Septa Mordane	false
s00263	ch0145135	Catelyn Stark	false
s00263	ch0158526	Theon Greyjoy	false
s00263	ch0158596	Robb Stark	false
s00263	ch0171391	Rodrik Cassel	false
s00263	ch0305010	Greatjon Umber	false
s00263	ch0305331	Rickard Karstark	false
s00263	ch0305332	Jonos Bracken	false
s00264	ch0145135	Catelyn Stark	false
s00264	ch0158527	Jaime Lannister	false
s00265	ch0159526	Cersei Lannister	false
s00265	ch0376927	Lancel Lannister	false
s00266	ch0146096	Tyrion Lannister	false
s00266	ch0242185	Tywin Lannister	false
s00266	ch0305013	Kevan Lannister	false
s00266	ch0305040	Leo Lefford	false
s00266	ch0305333	Addam Marbrand	false
s00267	ch0146096	Tyrion Lannister	false
s00267	ch0242185	Tywin Lannister	false
s00268	ch0158221	Jorah Mormont	false
s00268	ch0158597	Daenerys Targaryen	false
s00268	ch0305011	Mirri Maz Duur	false
s00268	ui0000018	Rhaego	false
s00269	ch0158221	Jorah Mormont	false
s00269	ch0158597	Daenerys Targaryen	false
s00269	ch0171388	Khal Drogo	false
s00269	ch0249444	Irri	false
s00269	ch0251495	Rakharo	false
s00269	ch0305011	Mirri Maz Duur	false
s00270	ch0158597	Daenerys Targaryen	false
s00270	ch0305011	Mirri Maz Duur	false
s00271	ch0155777	Jon Snow	false
s00271	ch0244961	Samwell Tarly	false
s00271	ui0000005	Ghost	false
s00272	ch0146096	Tyrion Lannister	false
s00272	ch0250564	Shae	false
s00273	ch0155777	Jon Snow	false
s00273	ch0244961	Samwell Tarly	false
s00273	ch0251496	Grenn	false
s00273	ch0273477	Pypar	false
s00273	ui0000005	Ghost	false
s00274	ch0158597	Daenerys Targaryen	false
s00274	ch0171388	Khal Drogo	false
s00275	ch0158597	Daenerys Targaryen	false
s00275	ch0171388	Khal Drogo	true
s00276	ch0010187	Ros	false
s00276	ch0232836	Grand Maester Pycelle	false
s00277	ch0232836	Grand Maester Pycelle	false
s00278	ch0156278	Joffrey Baratheon	false
s00278	ch0245982	Petyr Baelish	false
s00278	ch0249636	Lord Varys	false
s00279	ch0158604	Arya Stark	false
s00279	ch0251493	Yoren	false
s00280	ch0158604	Arya Stark	false
s00280	ch0251493	Yoren	false
s00281	ch0158604	Arya Stark	false
s00281	ch0251493	Yoren	false
s00281	ch0257030	Lommy Greenhands	false
s00281	ch0273432	Hot Pie	false
s00281	ch0300040	Gendry	false
s00282	ch0155777	Jon Snow	false
s00282	ch0251492	Jeor Mormont	false
s00283	ch0155777	Jon Snow	false
s00283	ch0251492	Jeor Mormont	false
s00284	ch0158221	Jorah Mormont	false
s00284	ch0158597	Daenerys Targaryen	false
s00284	ch0171388	Khal Drogo	false
s00284	ch0251495	Rakharo	false
s00284	ch0305011	Mirri Maz Duur	true
s00284	ui0000003	Drogon	false
s00284	ui0000016	Rhaegal	false
s00284	ui0000024	Viserion	false
s00285	ch0158221	Jorah Mormont	false
s00285	ch0158597	Daenerys Targaryen	false
s00285	ch0251495	Rakharo	false
s00285	ui0000003	Drogon	false
s00285	ui0000016	Rhaegal	false
s00285	ui0000024	Viserion	false
s00286	ch0156278	Joffrey Baratheon	false
s00286	ch0158137	Sansa Stark	false
s00286	ch0162882	Sandor Clegane	false
s00286	ch0246933	Meryn Trant	false
s00288	ch0146096	Tyrion Lannister	false
s00288	ch0156278	Joffrey Baratheon	false
s00288	ch0158137	Sansa Stark	false
s00288	ch0162882	Sandor Clegane	false
s00288	ch0238585	Myrcella Baratheon	false
s00288	ch0241345	Bronn	false
s00288	ch0246933	Meryn Trant	false
s00288	ch0256424	Tommen Baratheon	false
s00288	ch0305031	Dontos Hollard	false
s00289	ch0146096	Tyrion Lannister	false
s00289	ch0159526	Cersei Lannister	false
s00289	ch0232836	Grand Maester Pycelle	false
s00289	ch0245982	Petyr Baelish	false
s00289	ch0249636	Lord Varys	false
s00289	ch0300651	Janos Slynt	false
s00290	ch0146096	Tyrion Lannister	false
s00290	ch0159526	Cersei Lannister	false
s00291	ch0171393	Maester Luwin	false
s00291	ch0234897	Bran Stark	false
s00291	ch0305334	Lord Portan	false
s00292	ui0000023	Summer	false
s00293	ch0234897	Bran Stark	false
s00294	ch0234897	Bran Stark	false
s00294	ch0238584	Hodor	false
s00294	ch0295802	Osha	false
s00295	ch0158221	Jorah Mormont	false
s00295	ch0158597	Daenerys Targaryen	false
s00295	ch0248504	Doreah	false
s00295	ch0251495	Rakharo	false
s00295	ch0304969	Kovarro	false
s00295	ui0000003	Drogon	false
s00296	ch0158597	Daenerys Targaryen	false
s00296	ch0251495	Rakharo	false
s00297	ch0155777	Jon Snow	false
s00297	ch0244961	Samwell Tarly	false
s00297	ch0251496	Grenn	false
s00297	ch0305008	Eddison Tollett	false
s00298	ch0155777	Jon Snow	false
s00298	ch0244961	Samwell Tarly	false
s00298	ch0251496	Grenn	false
s00298	ch0305008	Eddison Tollett	false
s00299	ch0155777	Jon Snow	false
s00299	ch0251492	Jeor Mormont	false
s00299	ch0300218	Craster	false
s00299	ch0306819	Gilly	false
s00300	ch0155777	Jon Snow	false
s00300	ch0251492	Jeor Mormont	false
s00301	ch0250897	Stannis Baratheon	false
s00301	ch0255280	Maester Cressen	false
s00301	ch0255396	Davos Seaworth	false
s00301	ch0287523	Melisandre	false
s00301	ch0305029	Matthos Seaworth	false
s00301	ch0316924	Selyse Baratheon	false
s00302	ch0255280	Maester Cressen	false
s00302	ch0255396	Davos Seaworth	false
s00303	ch0250897	Stannis Baratheon	false
s00303	ch0255280	Maester Cressen	true
s00303	ch0255396	Davos Seaworth	false
s00303	ch0287523	Melisandre	false
s00303	ch0305029	Matthos Seaworth	false
s00304	ch0158527	Jaime Lannister	false
s00304	ch0158596	Robb Stark	false
s00304	ui0000006	Grey Wind	false
s00305	ch0146096	Tyrion Lannister	false
s00305	ch0250564	Shae	false
s00306	ch0159526	Cersei Lannister	false
s00306	ch0245982	Petyr Baelish	false
s00307	ch0158526	Theon Greyjoy	false
s00307	ch0158596	Robb Stark	false
s00307	ch0171391	Rodrik Cassel	false
s00307	ch0305012	Alton Lannister	false
s00308	ch0158526	Theon Greyjoy	false
s00308	ch0158596	Robb Stark	false
s00309	ch0145135	Catelyn Stark	false
s00309	ch0158596	Robb Stark	false
s00310	ch0156278	Joffrey Baratheon	false
s00310	ch0159526	Cersei Lannister	false
s00311	ch0010187	Ros	false
s00311	ch0305014	Armeca	false
s00311	ch0305015	Daisy	false
s00312	ch0010187	Ros	false
s00312	ch0300651	Janos Slynt	false
s00312	ch0305015	Daisy	false
s00312	ch0305038	Mhaegen	false
s00312	ui0000053	Barra	true
s00314	ch0300651	Janos Slynt	false
s00314	ch0305039	Tobho Mott	false
s00315	ch0158604	Arya Stark	false
s00315	ch0257030	Lommy Greenhands	false
s00315	ch0273432	Hot Pie	false
s00315	ch0300040	Gendry	false
s00316	ch0158604	Arya Stark	false
s00317	ch0158604	Arya Stark	false
s00317	ch0259179	Jaqen H'ghar	false
s00317	ch0300040	Gendry	false
s00317	ch0305019	Rorge	false
s00317	ch0305028	Biter	false
s00318	ch0158604	Arya Stark	false
s00318	ch0251493	Yoren	false
s00318	ch0300040	Gendry	false
s00318	ch0305037	Goldcloak	false
s00319	ch0146096	Tyrion Lannister	false
s00319	ch0249636	Lord Varys	false
s00319	ch0250564	Shae	false
s00320	ch0146096	Tyrion Lannister	false
s00320	ch0159526	Cersei Lannister	false
s00320	ch0232836	Grand Maester Pycelle	false
s00320	ch0245982	Petyr Baelish	false
s00320	ch0249636	Lord Varys	false
s00320	ch0305012	Alton Lannister	false
s00321	ch0146096	Tyrion Lannister	false
s00321	ch0159526	Cersei Lannister	false
s00321	ch0232836	Grand Maester Pycelle	false
s00321	ch0245982	Petyr Baelish	false
s00321	ch0249636	Lord Varys	false
s00321	ch0300651	Janos Slynt	false
s00322	ch0244961	Samwell Tarly	false
s00322	ch0251496	Grenn	false
s00322	ch0305008	Eddison Tollett	false
s00323	ch0244961	Samwell Tarly	false
s00323	ch0306819	Gilly	false
s00323	ui0000005	Ghost	false
s00324	ch0155777	Jon Snow	false
s00324	ch0244961	Samwell Tarly	false
s00324	ch0306819	Gilly	false
s00325	ch0158221	Jorah Mormont	false
s00325	ch0158597	Daenerys Targaryen	false
s00325	ch0248504	Doreah	false
s00325	ch0249444	Irri	false
s00325	ch0251495	Rakharo	false
s00326	ch0158526	Theon Greyjoy	false
s00327	ch0158526	Theon Greyjoy	false
s00328	ch0245982	Petyr Baelish	false
s00328	ch0305014	Armeca	false
s00329	ch0010187	Ros	false
s00329	ch0245982	Petyr Baelish	false
s00330	ch0146096	Tyrion Lannister	false
s00330	ch0300651	Janos Slynt	false
s00330	ch0306046	Podrick Payne	false
s00331	ch0146096	Tyrion Lannister	false
s00331	ch0241345	Bronn	false
s00331	ch0300651	Janos Slynt	false
s00332	ch0146096	Tyrion Lannister	false
s00332	ch0241345	Bronn	false
s00333	ch0158604	Arya Stark	false
s00333	ch0257030	Lommy Greenhands	false
s00333	ch0273432	Hot Pie	false
s00333	ch0300040	Gendry	false
s00334	ch0158604	Arya Stark	false
s00334	ch0300040	Gendry	false
s00335	ch0158526	Theon Greyjoy	false
s00335	ch0379224	Lordsport Dockhand	false
s00336	ch0158526	Theon Greyjoy	false
s00336	ch0300217	Yara Greyjoy	false
s00337	ch0158526	Theon Greyjoy	false
s00337	ch0300217	Yara Greyjoy	false
s00338	ch0158526	Theon Greyjoy	false
s00338	ch0292152	Balon Greyjoy	false
s00339	ch0158526	Theon Greyjoy	false
s00339	ch0292152	Balon Greyjoy	false
s00339	ch0300217	Yara Greyjoy	false
s00340	ch0255396	Davos Seaworth	false
s00340	ch0305029	Matthos Seaworth	false
s00340	ch0381104	Salladhor Saan	false
s00341	ch0255396	Davos Seaworth	false
s00341	ch0305029	Matthos Seaworth	false
s00342	ch0146096	Tyrion Lannister	false
s00342	ch0159526	Cersei Lannister	false
s00343	ch0250897	Stannis Baratheon	false
s00343	ch0255396	Davos Seaworth	false
s00343	ch0287523	Melisandre	false
s00343	ch0305029	Matthos Seaworth	false
s00344	ch0250897	Stannis Baratheon	false
s00344	ch0287523	Melisandre	false
s00345	ch0155777	Jon Snow	false
s00345	ch0300218	Craster	false
s00346	ch0155777	Jon Snow	false
s00346	ch0300218	Craster	false
s00346	ch0304921	White Walker	false
s00347	ch0155777	Jon Snow	false
s00347	ch0251492	Jeor Mormont	false
s00347	ch0300218	Craster	false
s00348	ch0155777	Jon Snow	false
s00348	ch0244961	Samwell Tarly	false
s00348	ch0251492	Jeor Mormont	false
s00349	ch0244961	Samwell Tarly	false
s00349	ch0306819	Gilly	false
s00350	ch0171393	Maester Luwin	false
s00350	ch0238584	Hodor	false
s00351	ch0234897	Bran Stark	false
s00351	ch0238584	Hodor	false
s00351	ui0000023	Summer	false
s00352	ch0171393	Maester Luwin	false
s00352	ch0234897	Bran Stark	false
s00353	ch0145135	Catelyn Stark	false
s00353	ch0231428	Loras Tyrell	false
s00353	ch0246253	Renly Baratheon	false
s00353	ch0251974	Margaery Tyrell	false
s00353	ch0254503	Brienne of Tarth	false
s00353	ch0350989	Colen of Greenpools	false
s00354	ch0145135	Catelyn Stark	false
s00354	ch0246253	Renly Baratheon	false
s00354	ch0254503	Brienne of Tarth	false
s00355	ch0145135	Catelyn Stark	false
s00355	ch0254503	Brienne of Tarth	false
s00356	ch0158526	Theon Greyjoy	false
s00356	ch0292152	Balon Greyjoy	false
s00356	ch0300217	Yara Greyjoy	false
s00357	ch0158526	Theon Greyjoy	false
s00357	ch0300217	Yara Greyjoy	false
s00358	ch0146096	Tyrion Lannister	false
s00358	ch0250564	Shae	false
s00359	ch0158137	Sansa Stark	false
s00359	ch0159526	Cersei Lannister	false
s00359	ch0238585	Myrcella Baratheon	false
